denoise_threshold,denoise_method,median_kernel,gaussian_kernel,clahe_trigger,clahe_cliplimit,clahe_tile,binarize_median,binarize_blocksize,binarize_c,binarize_method,line_ratio_thresh,line_removal,line_dilation,line_dilation_iter,avg_cer,avg_wer
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.003,"(10, 40)","(5, 5)",2,35.0239,78.9839
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.003,"(10, 50)","(2, 2)",1,39.0183,89.3189
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.003,"(10, 50)","(2, 2)",2,38.2261,87.1594
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.003,"(10, 50)","(3, 3)",1,36.7839,82.8711
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.003,"(10, 50)","(3, 3)",2,34.7456,78.5367
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.003,"(10, 50)","(5, 5)",1,34.7456,78.5367
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.003,"(10, 50)","(5, 5)",2,34.5794,77.2594
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 40)","(2, 2)",1,37.785,87.4111
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 40)","(2, 2)",2,38.2317,88.4089
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 40)","(3, 3)",1,36.51,83.6789
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 40)","(3, 3)",2,36.1017,83.1833
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 40)","(5, 5)",1,36.1017,83.1833
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 40)","(5, 5)",2,36.1267,83.7561
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 50)","(2, 2)",1,38.3878,88.2622
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 50)","(2, 2)",2,38.2533,87.7228
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 50)","(3, 3)",1,36.3289,82.9611
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 50)","(3, 3)",2,36.4306,84.3228
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 50)","(5, 5)",1,36.4306,84.3228
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,gaussian_c,0.005,"(10, 50)","(5, 5)",2,36.2961,83.2433
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 40)","(2, 2)",1,16.2261,47.41
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 40)","(2, 2)",2,16.5422,47.4606
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 40)","(3, 3)",1,12.9144,36.8544
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 40)","(3, 3)",2,13.0567,37.2767
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 40)","(5, 5)",1,13.0567,37.2767
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 40)","(5, 5)",2,12.9328,37.2739
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 50)","(2, 2)",1,16.7872,48.9
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 50)","(2, 2)",2,16.6133,47.1644
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 50)","(3, 3)",1,12.6222,36.0333
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 50)","(3, 3)",2,13.5706,38.7767
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 50)","(5, 5)",1,13.5706,38.7767
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.001,"(10, 50)","(5, 5)",2,13.6872,38.6011
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 40)","(2, 2)",1,16.2061,47.0428
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 40)","(2, 2)",2,16.5183,47.0689
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 40)","(3, 3)",1,12.9789,36.6967
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 40)","(3, 3)",2,13.1439,37.0956
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 40)","(5, 5)",1,13.1439,37.0956
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 40)","(5, 5)",2,13.0656,37.1706
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 50)","(2, 2)",1,16.9006,48.8467
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 50)","(2, 2)",2,16.7228,47.1111
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 50)","(3, 3)",1,12.7283,36.0828
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 50)","(3, 3)",2,13.6917,38.7506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 50)","(5, 5)",1,13.6917,38.7506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.003,"(10, 50)","(5, 5)",2,13.8278,38.6294
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 40)","(2, 2)",1,16.2061,47.0428
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 40)","(2, 2)",2,16.5183,47.0689
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 40)","(3, 3)",1,12.9789,36.6967
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 40)","(3, 3)",2,13.1439,37.0956
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 40)","(5, 5)",1,13.1439,37.0956
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 40)","(5, 5)",2,13.0656,37.1706
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 50)","(2, 2)",1,16.9006,48.8467
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 50)","(2, 2)",2,16.7228,47.1111
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 50)","(3, 3)",1,12.7283,36.0828
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 50)","(3, 3)",2,13.6917,38.7506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 50)","(5, 5)",1,13.6917,38.7506
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,31,60,mean_c,0.005,"(10, 50)","(5, 5)",2,13.8278,38.6294
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 40)","(2, 2)",1,14.5556,41.9483
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 40)","(2, 2)",2,13.9972,40.5556
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 40)","(3, 3)",1,9.9094,26.7539
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 40)","(3, 3)",2,9.3644,25.4244
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 40)","(5, 5)",1,9.3644,25.4244
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 40)","(5, 5)",2,9.165,25.1878
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 50)","(2, 2)",1,14.3722,41.0528
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 50)","(2, 2)",2,14.8417,42.1106
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 50)","(3, 3)",1,9.2144,24.7983
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 50)","(3, 3)",2,9.3628,25.6039
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 50)","(5, 5)",1,9.3628,25.6039
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.001,"(10, 50)","(5, 5)",2,9.6878,27.24
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 40)","(2, 2)",1,14.5556,41.9483
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 40)","(2, 2)",2,13.9972,40.5556
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 40)","(3, 3)",1,9.9094,26.7539
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 40)","(3, 3)",2,9.3644,25.4244
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 40)","(5, 5)",1,9.3644,25.4244
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 40)","(5, 5)",2,9.165,25.1878
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 50)","(2, 2)",1,14.3722,41.0528
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 50)","(2, 2)",2,14.8417,42.1106
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 50)","(3, 3)",1,9.2144,24.7983
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 50)","(3, 3)",2,9.3628,25.6039
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 50)","(5, 5)",1,9.3628,25.6039
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.003,"(10, 50)","(5, 5)",2,9.6878,27.24
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 40)","(2, 2)",1,14.5956,42.0461
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 40)","(2, 2)",2,14.0411,40.6789
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 40)","(3, 3)",1,9.9644,27.0839
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 40)","(3, 3)",2,9.4539,25.7278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 40)","(5, 5)",1,9.4539,25.7278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 40)","(5, 5)",2,9.0806,25.255
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 50)","(2, 2)",1,14.4011,41.1233
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 50)","(2, 2)",2,14.8622,42.26
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 50)","(3, 3)",1,9.1317,24.7056
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 50)","(3, 3)",2,9.4283,25.7494
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 50)","(5, 5)",1,9.4283,25.7494
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,gaussian_c,0.005,"(10, 50)","(5, 5)",2,9.7461,27.3589
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 40)","(2, 2)",1,16.5383,47.0567
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 40)","(2, 2)",2,16.2828,47.4067
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 40)","(3, 3)",1,10.1183,28.0139
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 40)","(3, 3)",2,9.3844,26.6889
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 40)","(5, 5)",1,9.3844,26.6889
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 40)","(5, 5)",2,9.3128,27.2294
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 50)","(2, 2)",1,16.4356,47.0567
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 50)","(2, 2)",2,16.5933,47.8533
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 50)","(3, 3)",1,10.1367,29.2461
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 50)","(3, 3)",2,10.2456,29.3906
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 50)","(5, 5)",1,10.2456,29.3906
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.001,"(10, 50)","(5, 5)",2,10.8883,31.0283
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 40)","(2, 2)",1,16.5383,47.0367
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 40)","(2, 2)",2,16.2828,47.3867
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 40)","(3, 3)",1,10.1183,27.9939
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 40)","(3, 3)",2,9.3844,26.6689
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 40)","(5, 5)",1,9.3844,26.6689
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 40)","(5, 5)",2,9.2983,27.11
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 50)","(2, 2)",1,16.3928,46.8711
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 50)","(2, 2)",2,16.5556,47.7011
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 50)","(3, 3)",1,10.1083,29.0939
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 50)","(3, 3)",2,10.2122,29.2383
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 50)","(5, 5)",1,10.2122,29.2383
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.003,"(10, 50)","(5, 5)",2,10.835,30.7378
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 40)","(2, 2)",1,16.5994,47.2211
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 40)","(2, 2)",2,16.3211,47.4922
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 40)","(3, 3)",1,10.1639,28.1783
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 40)","(3, 3)",2,9.4533,26.8794
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 40)","(5, 5)",1,9.4533,26.8794
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 40)","(5, 5)",2,9.4011,27.3733
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 50)","(2, 2)",1,16.4656,47.0817
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 50)","(2, 2)",2,16.6511,47.9383
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 50)","(3, 3)",1,10.1578,29.1994
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 50)","(3, 3)",2,10.2811,29.37
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 50)","(5, 5)",1,10.2811,29.37
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,25,mean_c,0.005,"(10, 50)","(5, 5)",2,10.9,30.8961
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 40)","(2, 2)",1,13.5239,37.4106
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 40)","(2, 2)",2,13.2111,37.2117
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 40)","(3, 3)",1,8.1011,22.1417
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 40)","(3, 3)",2,8.42,22.8567
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 40)","(5, 5)",1,8.42,22.8567
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 40)","(5, 5)",2,7.9328,21.9817
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 50)","(2, 2)",1,13.2672,37.8767
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 50)","(2, 2)",2,13.0628,37.2428
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 50)","(3, 3)",1,8.3822,22.8344
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 50)","(3, 3)",2,8.3439,23.3061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 50)","(5, 5)",1,8.3439,23.3061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.001,"(10, 50)","(5, 5)",2,8.7256,25.0728
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 40)","(2, 2)",1,13.5239,37.4106
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 40)","(2, 2)",2,13.2111,37.2117
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 40)","(3, 3)",1,8.1011,22.1417
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 40)","(3, 3)",2,8.42,22.8567
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 40)","(5, 5)",1,8.42,22.8567
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 40)","(5, 5)",2,7.9328,21.9817
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 50)","(2, 2)",1,13.2672,37.8767
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 50)","(2, 2)",2,13.0628,37.2428
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 50)","(3, 3)",1,8.3822,22.8344
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 50)","(3, 3)",2,8.3439,23.3061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 50)","(5, 5)",1,8.3439,23.3061
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.003,"(10, 50)","(5, 5)",2,8.7256,25.0728
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 40)","(2, 2)",1,13.5783,37.2539
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 40)","(2, 2)",2,13.3,37.3183
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 40)","(3, 3)",1,8.1789,22.09
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 40)","(3, 3)",2,8.3839,22.5439
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 40)","(5, 5)",1,8.3839,22.5439
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 40)","(5, 5)",2,7.9617,21.8278
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 50)","(2, 2)",1,13.3894,37.6428
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 50)","(2, 2)",2,13.155,36.9572
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 50)","(3, 3)",1,8.4256,22.5711
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 50)","(3, 3)",2,8.2883,22.9111
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 50)","(5, 5)",1,8.2883,22.9111
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,gaussian_c,0.005,"(10, 50)","(5, 5)",2,8.8222,24.9217
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 40)","(2, 2)",1,15.3661,44.36
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 40)","(2, 2)",2,15.6961,45.1711
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 40)","(3, 3)",1,9.3317,26.7872
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 40)","(3, 3)",2,9.2806,25.7178
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 40)","(5, 5)",1,9.2806,25.7178
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 40)","(5, 5)",2,9.5294,26.6672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 50)","(2, 2)",1,15.2439,43.3317
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 50)","(2, 2)",2,15.9217,44.68
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 50)","(3, 3)",1,10.5383,29.0283
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 50)","(3, 3)",2,10.2117,28.8967
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 50)","(5, 5)",1,10.2117,28.8967
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.001,"(10, 50)","(5, 5)",2,10.7494,29.8067
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 40)","(2, 2)",1,15.3661,44.36
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 40)","(2, 2)",2,15.6961,45.1711
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 40)","(3, 3)",1,9.3317,26.7872
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 40)","(3, 3)",2,9.2806,25.7178
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 40)","(5, 5)",1,9.2806,25.7178
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 40)","(5, 5)",2,9.5294,26.6672
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 50)","(2, 2)",1,15.2106,43.1667
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 50)","(2, 2)",2,15.8883,44.515
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 50)","(3, 3)",1,10.505,28.8633
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 50)","(3, 3)",2,10.1739,28.6983
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 50)","(5, 5)",1,10.1739,28.6983
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.003,"(10, 50)","(5, 5)",2,10.7022,29.6083
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.005,"(10, 40)","(2, 2)",1,15.57,44.67
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.005,"(10, 40)","(2, 2)",2,15.8989,45.3756
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.005,"(10, 40)","(3, 3)",1,9.525,26.8939
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.005,"(10, 40)","(3, 3)",2,9.5139,26.0233
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.005,"(10, 40)","(5, 5)",1,9.5139,26.0233
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.005,"(10, 40)","(5, 5)",2,9.7394,26.9717
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.005,"(10, 50)","(2, 2)",1,15.4244,43.4939
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.005,"(10, 50)","(2, 2)",2,16.095,44.8928
5,median,3,"(3, 3)",30,1.5,"(4, 4)",5,41,30,mean_c,0.005,"(10, 50)","(3, 3)",1,10.6789,29.0928
